
======================================================================
  Ensun.io FULL Scraper — FirmsLedger
======================================================================
  Slugs to process  : 8,535
  Already done      : 0 (skipped)
  Companies / cat   : 10
  Concurrency       : 3 parallel browsers
  Est. time         : ~189 minutes
======================================================================

  [    1/8535]   0.0%  –  chemicals-petrochemicals                  0 companies  (site: ?)
  [  377/8535]   4.4%  ✓  activated-carbon                          10 companies  (site: 100)
  [  378/8535]   4.4%  –  otc-medicines                             0 companies  (site: ?)
  [  379/8535]   4.4%  –  prescription-drugs                        0 companies  (site: ?)
  [  380/8535]   4.5%  –  tablets                                   0 companies  (site: ?)
  [  381/8535]   4.5%  –  capsules                                  0 companies  (site: ?)
  [  382/8535]   4.5%  –  syrups                                    0 companies  (site: ?)
  [  383/8535]   4.5%  –  injections                                0 companies  (site: ?)
  [  384/8535]   4.5%  –  antibiotics                               0 companies  (site: ?)
  [  385/8535]   4.5%  –  antifungals                               0 companies  (site: ?)
  [  386/8535]   4.5%  –  antivirals                                0 companies  (site: ?)
  [  387/8535]   4.5%  –  antiparasitics                            0 companies  (site: ?)
  [  388/8535]   4.5%  –  vitamins-supplements                      0 companies  (site: ?)
  [  389/8535]   4.6%  –  vitamin-c                                 0 companies  (site: ?)
  [  390/8535]   4.6%  ✓  vitamin-d                                 10 companies  (site: 1944)
  [  391/8535]   4.6%  –  multivitamins                             0 companies  (site: ?)
  [  392/8535]   4.6%  –  omega-3                                   0 companies  (site: ?)
  [  393/8535]   4.6%  –  calcium                                   0 companies  (site: ?)
  [  394/8535]   4.6%  –  probiotics                                0 companies  (site: ?)
  [  395/8535]   4.6%  –  ayurvedic-medicines                       0 companies  (site: ?)
  [  396/8535]   4.6%  –  traditional-medicine                      0 companies  (site: ?)
  [  397/8535]   4.7%  –  herbal-supplements                        0 companies  (site: ?)
  [  398/8535]   4.7%  –  homeopathic-medicines                     0 companies  (site: ?)
  [  399/8535]   4.7%  –  vaccines                                  0 companies  (site: ?)
  [  400/8535]   4.7%  –  oncology-drugs                            0 companies  (site: ?)
  [  401/8535]   4.7%  –  cardiovascular-drugs                      0 companies  (site: ?)
  [  402/8535]   4.7%  –  neurology-drugs                           0 companies  (site: ?)
  [  403/8535]   4.7%  –  diabetes-drugs                            0 companies  (site: ?)
  [  404/8535]   4.7%  –  dermatology-products                      0 companies  (site: ?)
  [  405/8535]   4.7%  –  topical-creams                            0 companies  (site: ?)
  [  406/8535]   4.8%  –  skincare-medicines                        0 companies  (site: ?)
  [  407/8535]   4.8%  –  ointments                                 0 companies  (site: ?)
  [  408/8535]   4.8%  –  eye-drops                                 0 companies  (site: ?)
  [  409/8535]   4.8%  –  ear-drops                                 0 companies  (site: ?)
  [  410/8535]   4.8%  –  nasal-sprays                              0 companies  (site: ?)
  [  411/8535]   4.8%  –  inhalers                                  0 companies  (site: ?)
  [  412/8535]   4.8%  –  medical-devices                           0 companies  (site: ?)
  [  413/8535]   4.8%  –  diagnostic-equipment                      0 companies  (site: ?)
  [  414/8535]   4.9%  –  surgical-instruments                      0 companies  (site: ?)
  [  415/8535]   4.9%  –  patient-monitoring                        0 companies  (site: ?)
  [  416/8535]   4.9%  –  hospital-furniture                        0 companies  (site: ?)
  [  417/8535]   4.9%  –  wheelchairs                               0 companies  (site: ?)
  [  418/8535]   4.9%  –  hospital-beds                             0 companies  (site: ?)
  [  419/8535]   4.9%  –  stretchers                                0 companies  (site: ?)
  [  420/8535]   4.9%  –  iv-stands                                 0 companies  (site: ?)
  [  421/8535]   4.9%  –  surgical-gloves                           0 companies  (site: ?)
  [  422/8535]   4.9%  –  masks                                     0 companies  (site: ?)
  [  423/8535]   5.0%  –  dental-equipment                          0 companies  (site: ?)
  [  424/8535]   5.0%  –  disposable-medical-products               0 companies  (site: ?)
  [  425/8535]   5.0%  –  ppe                                       0 companies  (site: ?)
  [  426/8535]   5.0%  –  dental-implants                           0 companies  (site: ?)
  [  427/8535]   5.0%  –  orthodontics                              0 companies  (site: ?)
  [  428/8535]   5.0%  –  orthopedic-implants                       0 companies  (site: ?)
  [  429/8535]   5.0%  –  dental-instruments                        0 companies  (site: ?)
  [  430/8535]   5.0%  –  joint-replacements                        0 companies  (site: ?)
  [  431/8535]   5.0%  –  bone-screws                               0 companies  (site: ?)
  [  432/8535]   5.1%  –  spine-implants                            0 companies  (site: ?)
  [  433/8535]   5.1%  –  glasses                                   0 companies  (site: ?)
  [  434/8535]   5.1%  –  hearing-aids                              0 companies  (site: ?)
  [  435/8535]   5.1%  –  contact-lenses                            0 companies  (site: ?)
  [  436/8535]   5.1%  –  optometry-equipment                       0 companies  (site: ?)
  [  437/8535]   5.1%  –  ventilators                               0 companies  (site: ?)
  [  438/8535]   5.1%  –  infusion-pumps                            0 companies  (site: ?)
  [  439/8535]   5.1%  –  anesthesia-machines                       0 companies  (site: ?)
  [  440/8535]   5.2%  ✓  dialysis-equipment                        10 companies  (site: 9242)
  [  441/8535]   5.2%  –  blood-glucose-monitors                    0 companies  (site: ?)
  [  442/8535]   5.2%  –  blood-pressure-monitors                   0 companies  (site: ?)
  [  443/8535]   5.2%  –  mri-machines                              0 companies  (site: ?)
  [  444/8535]   5.2%  –  ct-scanners                               0 companies  (site: ?)
  [  445/8535]   5.2%  –  pulse-oximeters                           0 companies  (site: ?)
  [  446/8535]   5.2%  –  x-ray-machines                            0 companies  (site: ?)
  [  447/8535]   5.2%  –  thermometers                              0 companies  (site: ?)
  [  448/8535]   5.2%  –  ultrasound-machines                       0 companies  (site: ?)
  [  449/8535]   5.3%  –  microscopes                               0 companies  (site: ?)
  [  450/8535]   5.3%  ✓  laboratory-equipment                      10 companies  (site: 10000)
  [  451/8535]   5.3%  –  lab-consumables                           0 companies  (site: ?)
  [  452/8535]   5.3%  –  home-healthcare-products                  0 companies  (site: ?)
  [  453/8535]   5.3%  –  mobility-aids                             0 companies  (site: ?)
  [  454/8535]   5.3%  –  rehabilitation-equipment                  0 companies  (site: ?)
  [  455/8535]   5.3%  –  centrifuges                               0 companies  (site: ?)
  [  456/8535]   5.3%  –  mental-health-products                    0 companies  (site: ?)
  [  457/8535]   5.4%  –  pcr-machines                              0 companies  (site: ?)
  [  458/8535]   5.4%  –  health-it-software                        0 companies  (site: ?)
  [  459/8535]   5.4%  –  lims                                      0 companies  (site: ?)
  [  460/8535]   5.4%  –  biotechnology                             0 companies  (site: ?)
  [  461/8535]   5.4%  –  ehr-systems                               0 companies  (site: ?)
  [  462/8535]   5.4%  ✓  telemedicine                              10 companies  (site: 100)
  [  463/8535]   5.4%  –  gene-therapy                              0 companies  (site: ?)
  [  464/8535]   5.4%  –  cell-therapy                              0 companies  (site: ?)
  [  465/8535]   5.4%  –  biosimilars                               0 companies  (site: ?)
  [  466/8535]   5.5%  –  api-manufacturing                         0 companies  (site: ?)
  [  467/8535]   5.5%  –  contract-manufacturing-pharma             0 companies  (site: ?)
  [  468/8535]   5.5%  –  monoclonal-antibodies                     0 companies  (site: ?)
  [  469/8535]   5.5%  –  surgical-masks                            0 companies  (site: ?)
  [  470/8535]   5.5%  ✓  formulation-development                   10 companies  (site: 100)
  [  471/8535]   5.5%  –  gowns                                     0 companies  (site: ?)
  [  472/8535]   5.5%  –  coveralls                                 0 companies  (site: ?)
  [  473/8535]   5.5%  –  n95-respirators                           0 companies  (site: ?)
  [  474/8535]   5.6%  –  protective-eyewear                        0 companies  (site: ?)
  [  475/8535]   5.6%  –  semiconductors                            0 companies  (site: ?)
  [  476/8535]   5.6%  –  microprocessors                           0 companies  (site: ?)
  [  477/8535]   5.6%  –  microcontrollers                          0 companies  (site: ?)
  [  478/8535]   5.6%  –  memory-chips                              0 companies  (site: ?)
  [  479/8535]   5.6%  –  soc                                       0 companies  (site: ?)
  [  480/8535]   5.6%  –  pcb-assembly                              0 companies  (site: ?)
